CustomerID,recency_days,frequency,monetary,unique_products,avg_basket_value,avg_quantity,purchase_span_days,avg_interpurchase_days,segment
15311,1,41,32774.33,432,28.549067944250872,18.3109756097561,697,17.425,2
15312,128,1,318.15999999999997,13,24.47384615384615,12.538461538461538,0,0.0,0
15315,184,1,336.96,21,16.045714285714286,28.571428571428573,0,0.0,0
15318,182,1,312.62,33,9.473333333333333,19.454545454545453,0,0.0,0
15319,342,1,204.5,16,12.78125,10.9375,0,0.0,0
15326,71,1,311.71,29,10.748620689655171,13.310344827586206,0,0.0,0
15330,62,2,714.96,10,54.99692307692308,100.92307692307692,90,90.0,0
15332,486,4,1661.06,29,47.45885714285714,18.62857142857143,92,30.666666666666668,0
15334,187,1,127.53,36,3.446756756756757,3.081081081081081,0,0.0,0
15339,245,1,316.17,44,7.026000000000001,5.711111111111111,0,0.0,0
15342,306,1,406.09,24,16.920416666666664,11.791666666666666,0,0.0,0
15344,90,2,255.25,7,28.36111111111111,2.7777777777777777,62,62.0,0
15346,40,1,252.42000000000002,17,14.848235294117648,8.470588235294118,0,0.0,0
15347,486,1,201.60000000000002,5,40.32000000000001,26.0,0,0.0,0
15349,219,2,463.90999999999997,65,6.533943661971831,4.52112676056338,28,28.0,0
15350,698,1,115.65,5,23.130000000000003,10.2,0,0.0,0
15351,31,4,770.36,80,8.283440860215054,3.182795698924731,547,182.33333333333334,2
15353,517,1,311.65,12,25.97083333333333,10.916666666666666,0,0.0,0
15355,61,1,150.8,6,25.133333333333336,4.0,0,0.0,0
15356,122,5,1226.44,164,5.110166666666667,3.2333333333333334,424,106.0,2
15358,2,11,5004.54,214,15.165272727272727,13.503030303030304,452,45.2,2
15363,667,1,326.0,16,20.375,9.0,0,0.0,0
15364,216,1,581.39,26,22.361153846153847,15.73076923076923,0,0.0,0
15365,246,1,752.6700000000001,35,21.504857142857144,9.114285714285714,0,0.0,0
15367,99,2,1416.18,65,21.787384615384617,11.538461538461538,30,30.0,0
15370,31,2,217.2,9,24.133333333333333,9.333333333333334,8,8.0,0
15373,333,2,679.83,16,28.32625,4.375,306,306.0,2
15374,278,1,168.0,3,56.0,42.0,0,0.0,0
15376,340,1,642.37,57,11.075344827586207,6.396551724137931,0,0.0,0
15379,99,3,1341.3700000000001,69,16.358170731707318,12.78048780487805,93,46.5,2
15380,333,2,615.4000000000001,7,87.91428571428573,18.857142857142858,121,121.0,0
15381,67,1,314.55,1,314.55,9.0,0,0.0,0
15382,127,2,539.1,31,17.39032258064516,14.64516129032258,0,0.0,0
15386,188,1,394.14,31,12.714193548387096,14.387096774193548,0,0.0,0
15392,2,3,1196.55,57,18.408461538461538,13.461538461538462,210,105.0,2
15393,283,1,124.10000000000001,8,15.512500000000001,11.75,0,0.0,0
15399,121,1,266.64,18,14.813333333333333,10.444444444444445,0,0.0,0
15400,124,4,649.0,9,59.0,32.54545454545455,153,51.0,0
15405,280,1,349.1,8,43.6375,24.125,0,0.0,0
15406,39,2,510.71000000000004,51,9.636037735849058,4.7924528301886795,83,83.0,2
15407,96,4,1046.74,142,7.072567567567567,3.72972972972973,243,81.0,2
15410,306,2,727.48,20,25.08551724137931,8.89655172413793,29,29.0,0
15411,66,2,382.21,22,17.373181818181816,7.045454545454546,89,89.0,0
15414,37,2,421.5,21,20.071428571428573,11.904761904761905,265,265.0,2
15416,156,3,3085.13,139,20.033311688311688,10.181818181818182,154,77.0,2
15421,1,4,950.36,40,17.93132075471698,9.433962264150944,310,103.33333333333333,2
15423,334,1,43.5,2,21.75,50.5,0,0.0,0
15426,183,3,714.6,133,4.732450331125828,2.1788079470198674,395,197.5,2
15427,183,2,1071.05,180,5.100238095238095,3.2333333333333334,0,0.0,2
15433,67,1,160.66,11,14.605454545454545,10.727272727272727,0,0.0,0
15434,122,2,454.20000000000005,15,19.747826086956525,7.304347826086956,210,210.0,2
15442,221,1,594.0,2,297.0,60.0,0,0.0,0
15443,121,1,375.38,38,7.360392156862745,3.450980392156863,0,0.0,0
15449,158,1,301.78,17,17.75176470588235,15.764705882352942,0,0.0,0
15450,91,1,429.84,30,14.328,12.533333333333333,0,0.0,0
15452,61,1,125.4,6,20.900000000000002,10.0,0,0.0,0
15453,121,4,899.79,126,5.1416571428571425,3.0114285714285716,122,40.666666666666664,2
15454,364,1,179.1,23,7.164,3.44,0,0.0,0
15456,342,2,203.37,32,6.162727272727273,6.757575757575758,0,0.0,0
15462,185,2,169.8,8,18.866666666666667,13.777777777777779,33,33.0,0
15463,61,1,126.14,7,18.02,15.142857142857142,0,0.0,0
15464,224,1,1044.65,155,6.739677419354839,2.2451612903225806,0,0.0,0
15465,5,7,2168.66,22,63.78411764705882,12.235294117647058,573,95.5,2
15467,65,1,288.42,29,9.614,6.033333333333333,0,0.0,0
15469,33,1,304.3,16,19.01875,8.0,0,0.0,0
15471,152,1,454.48,67,6.225753424657534,3.506849315068493,0,0.0,0
15473,1,6,1363.2,4,151.46666666666667,56.888888888888886,61,12.2,0
15482,274,2,2629.3999999999996,13,175.29333333333332,66.26666666666667,7,7.0,0
15483,338,3,114.31,27,3.5721875,4.625,0,0.0,0
15484,121,1,674.25,27,24.97222222222222,27.40740740740741,0,0.0,0
15485,91,3,2564.5,59,30.17058823529412,15.070588235294117,607,303.5,2
15488,124,1,91.32000000000001,2,45.660000000000004,36.5,0,0.0,0
15489,6,1,348.26,23,15.141739130434782,9.565217391304348,0,0.0,0
15491,216,2,921.6300000000001,30,26.332285714285717,15.2,3,3.0,0
15492,30,1,171.72,7,24.53142857142857,22.285714285714285,0,0.0,0
15493,153,3,1071.0,127,6.909677419354839,1.9225806451612903,98,49.0,2
15494,64,1,1119.88,87,12.872183908045978,12.310344827586206,0,0.0,0
15498,6,12,6030.88,174,29.134685990338166,13.502415458937199,480,43.63636363636363,2
15500,333,1,266.26,16,16.64125,7.5,0,0.0,0
15502,32,10,9736.98,162,51.247263157894736,20.41578947368421,545,60.55555555555556,2
15503,364,1,141.04,66,2.1369696969696967,1.0606060606060606,0,0.0,0
15505,157,2,1446.18,30,43.82363636363637,22.424242424242426,59,59.0,0
15508,250,4,481.8,49,8.922222222222222,3.240740740740741,30,10.0,0
15511,334,1,229.8,51,4.4192307692307695,1.8076923076923077,0,0.0,0
15512,157,1,19.799999999999997,1,19.799999999999997,12.0,0,0.0,0
15513,6,10,7650.21,100,55.84094890510949,17.291970802919707,691,76.77777777777777,2
15514,183,6,2385.17,60,22.501603773584907,11.273584905660377,241,48.2,2
15518,40,6,1677.71,123,8.923989361702128,5.867021276595745,239,47.8,2
15520,121,1,343.5,18,19.083333333333332,17.444444444444443,0,0.0,0
15521,36,5,1401.8899999999999,87,13.744019607843136,5.607843137254902,185,46.25,2
15522,153,1,138.94,14,9.262666666666666,17.133333333333333,0,0.0,0
15525,152,2,540.61,104,4.505083333333333,1.9083333333333334,546,546.0,2
15526,183,2,148.44,4,37.11,6.0,0,0.0,0
15527,32,4,1485.64,73,17.478117647058824,7.470588235294118,302,100.66666666666667,2
15529,99,5,1316.15,140,8.65888157894737,6.203947368421052,387,96.75,2
15530,160,1,548.09,49,10.341320754716982,5.886792452830188,0,0.0,0
15531,90,2,1972.39,196,9.00634703196347,4.954337899543379,241,241.0,2
15533,32,1,449.65999999999997,33,13.626060606060605,4.545454545454546,0,0.0,0
15539,302,1,538.46,41,13.133170731707319,10.0,0,0.0,0
15544,3,6,2535.27,86,13.778641304347826,10.78804347826087,663,132.6,2
15545,638,1,135.32999999999998,31,4.365483870967742,2.4193548387096775,0,0.0,0
15547,32,5,2482.17,251,8.301571906354516,7.926421404682274,332,83.0,2
15549,218,1,689.58,41,16.036744186046512,6.093023255813954,0,0.0,0
15550,39,2,280.25,21,11.677083333333334,5.791666666666667,173,173.0,2
15551,275,1,436.06,29,15.036551724137931,7.517241379310345,0,0.0,0
15552,189,1,90.12,17,5.301176470588236,3.5294117647058822,0,0.0,0
15553,62,1,428.93,51,7.798727272727273,8.163636363636364,0,0.0,0
15554,161,1,217.2,14,15.514285714285714,5.285714285714286,0,0.0,0
15555,1,8,2535.63,290,6.435609137055838,5.3908629441624365,577,82.42857142857143,2
15557,30,1,468.91,16,24.679473684210528,11.210526315789474,0,0.0,0
15561,128,1,265.75,7,37.964285714285715,7.285714285714286,0,0.0,0
15568,152,1,335.77,17,19.751176470588234,10.588235294117647,0,0.0,0
15569,40,1,288.5,7,41.214285714285715,26.0,0,0.0,0
15570,70,5,1962.26,120,12.65974193548387,7.096774193548387,508,127.0,2
15571,183,1,196.43,30,6.336451612903226,3.2903225806451615,0,0.0,0
15572,191,4,1068.52,83,10.579405940594059,5.089108910891089,30,10.0,0
15573,122,1,187.1,41,4.351162790697674,3.2093023255813953,0,0.0,0
15574,667,1,349.04,96,3.3241904761904766,1.5142857142857142,0,0.0,0
15576,303,1,921.37,43,21.427209302325583,9.162790697674419,0,0.0,0
15577,34,3,258.88,39,6.637948717948718,2.282051282051282,128,64.0,2
15579,304,1,132.25,21,5.75,2.6956521739130435,0,0.0,0
15581,33,6,3390.01,58,55.57393442622951,2.721311475409836,452,90.4,2
15582,281,1,303.61,22,13.800454545454546,11.590909090909092,0,0.0,0
15587,32,1,344.88,2,172.44,60.0,0,0.0,0
15589,312,1,184.95,12,15.4125,10.416666666666666,0,0.0,0
15594,91,2,702.86,33,18.496315789473684,9.789473684210526,64,64.0,0
15596,97,3,1014.54,42,18.787777777777777,7.888888888888889,357,178.5,2
15597,244,1,324.57,22,14.753181818181817,12.681818181818182,0,0.0,0
15601,32,5,2417.3,108,16.223489932885908,10.36241610738255,635,158.75,2
15602,30,4,458.43,12,28.651875,27.8125,516,172.0,2
15605,32,4,1015.48,56,16.924666666666667,6.266666666666667,665,221.66666666666666,2
15606,3,4,1384.68,25,40.72588235294118,12.588235294117647,337,112.33333333333333,2
15607,163,1,104.76,13,8.05846153846154,15.538461538461538,0,0.0,0
15608,30,4,1093.68,59,18.228,11.9,31,10.333333333333334,2
15609,127,1,298.48,16,18.655,9.25,0,0.0,0
15611,101,3,304.6,6,33.84444444444445,4.444444444444445,237,118.5,2
15612,92,2,195.15,4,32.525,8.666666666666666,182,182.0,2
15615,36,9,4307.32,128,21.97612244897959,12.887755102040817,117,14.625,2
15618,124,3,554.02,32,16.78848484848485,10.727272727272727,29,14.5,0
15620,281,1,450.52,29,15.535172413793102,7.068965517241379,0,0.0,0
15621,213,2,248.07,9,27.563333333333333,14.777777777777779,0,0.0,0
15622,311,1,576.0,29,19.862068965517242,7.655172413793103,0,0.0,0
15625,337,1,301.14,8,37.6425,31.25,0,0.0,0
15628,66,6,1872.98,64,18.362549019607844,12.42156862745098,419,83.8,2
15632,64,4,1745.52,75,17.4552,13.16,89,29.666666666666668,2
15636,32,2,724.76,20,28.9904,11.36,278,278.0,2
15640,40,7,5592.73,143,26.38080188679245,14.59433962264151,626,104.33333333333333,2
15641,311,1,453.79,31,14.638387096774194,9.96774193548387,0,0.0,0
15643,311,3,664.0,31,20.12121212121212,7.454545454545454,28,14.0,0
15646,160,3,447.64000000000004,35,12.789714285714288,11.257142857142858,506,253.0,2
15649,163,2,816.0,1,408.0,96.0,354,354.0,2
15651,275,2,418.98,16,26.18625,15.0625,0,0.0,0
15652,93,1,337.74,21,16.082857142857144,9.904761904761905,0,0.0,0
15653,124,1,829.4399999999999,2,414.71999999999997,576.0,0,0.0,0
15655,68,1,560.67,34,16.490294117647057,9.529411764705882,0,0.0,0
15656,281,1,63.910000000000004,4,15.977500000000001,2.75,0,0.0,0
15658,284,3,583.9000000000001,22,23.356000000000005,5.0,383,191.5,2
15660,342,2,364.3,16,19.173684210526318,11.473684210526315,113,113.0,0
15661,224,1,116.0,1,116.0,80.0,0,0.0,0
15665,68,1,1456.42,76,19.16342105263158,15.289473684210526,0,0.0,0
15668,189,1,76.32000000000001,1,76.32000000000001,72.0,0,0.0,0
15671,37,3,1315.72,22,50.604615384615386,31.076923076923077,179,89.5,2
15673,2,3,1845.97,84,18.83642857142857,11.081632653061224,185,92.5,2
15674,67,3,1024.54,39,24.988780487804878,10.439024390243903,153,76.5,2
15675,156,2,225.39,16,14.086875,30.3125,95,95.0,0
15676,244,2,3267.84,191,16.67265306122449,11.13265306122449,98,98.0,2
15679,66,3,734.66,95,6.930754716981132,10.18867924528302,59,29.5,2
15680,486,1,478.89,30,15.963,11.033333333333333,0,0.0,0
15681,30,4,1183.02,32,25.71782608695652,15.434782608695652,222,74.0,2
15687,188,4,1469.42,71,18.36775,9.05,154,51.333333333333336,0
15689,3,1,150.6,3,50.199999999999996,9.333333333333334,0,0.0,0
15690,213,1,128.76,11,11.705454545454545,18.545454545454547,0,0.0,0
15691,341,1,136.8,2,68.4,36.0,0,0.0,0
15692,30,1,191.04,12,15.92,11.5,0,0.0,0
15694,61,8,4404.57,27,93.71425531914893,25.0,606,86.57142857142857,2
15696,183,3,1236.75,72,14.723214285714286,4.988095238095238,98,49.0,0
15701,152,2,564.03,94,5.755408163265306,4.1938775510204085,152,152.0,2
15704,128,2,1507.32,59,20.36918918918919,8.945945945945946,90,90.0,2
15706,154,2,181.8,3,60.6,10.666666666666666,29,29.0,0
15707,184,2,480.87,83,4.255486725663717,3.433628318584071,60,60.0,0
15708,101,3,1167.41,69,10.809351851851853,4.111111111111111,477,238.5,2
15709,342,1,133.25,6,22.208333333333332,20.166666666666668,0,0.0,0
15712,96,1,158.85,9,17.65,7.444444444444445,0,0.0,0
15713,486,1,171.15,9,19.016666666666666,6.555555555555555,0,0.0,0
15716,578,1,529.4,35,14.308108108108108,11.594594594594595,0,0.0,0
15719,153,10,3869.4,274,5.457545839210155,2.8913963328631875,182,20.22222222222222,2
15722,219,3,1233.01,36,29.357380952380954,14.666666666666666,25,12.5,0
15723,425,1,190.7,37,5.018421052631578,1.9210526315789473,0,0.0,0
15727,10,2,1339.2,66,17.16923076923077,8.538461538461538,211,211.0,2
15729,36,1,85.0,5,17.0,5.6,0,0.0,0
15730,124,2,653.45,40,15.937804878048782,9.146341463414634,91,91.0,0
15732,36,2,294.12,13,21.00857142857143,15.357142857142858,630,630.0,2
15733,311,1,162.3,10,16.23,6.2,0,0.0,0
15737,37,4,712.73,39,16.575116279069768,8.581395348837209,242,80.66666666666667,2
15738,96,5,1549.43,29,26.714310344827588,18.155172413793103,570,142.5,2
15739,245,1,449.12,8,56.14,59.0,0,0.0,0
15743,127,2,451.61,44,9.60872340425532,2.893617021276596,175,175.0,2
15745,183,1,309.53000000000003,17,18.207647058823532,6.764705882352941,0,0.0,0
15747,33,1,282.71999999999997,21,11.78,6.208333333333333,0,0.0,0
15749,40,2,22998.4,5,4599.68,1802.8,0,0.0,2
15750,152,5,1271.3600000000001,108,10.09015873015873,7.626984126984127,334,83.5,2
15752,155,4,1523.2,171,6.8,4.977678571428571,512,170.66666666666666,2
15753,131,1,79.2,1,79.2,144.0,0,0.0,0
15754,160,1,91.8,6,15.299999999999999,6.0,0,0.0,0
15755,2,1,330.92,21,15.758095238095239,13.904761904761905,0,0.0,0
15756,65,4,528.01,160,2.764450261780105,1.2617801047120418,185,61.666666666666664,2
15757,189,2,714.42,43,15.876,10.911111111111111,25,25.0,0
15759,220,1,68.0,1,68.0,8.0,0,0.0,0
15762,215,1,268.44,15,17.896,6.933333333333334,0,0.0,0
15763,122,1,564.4300000000001,28,20.158214285714287,3.0,0,0.0,0
15764,1,4,1697.8700000000001,80,18.06244680851064,9.287234042553191,128,42.666666666666664,2
15766,184,1,315.06,11,28.64181818181818,15.454545454545455,0,0.0,0
15769,91,10,21802.68,23,351.6561290322581,184.19354838709677,547,60.77777777777778,2
15773,243,1,635.6800000000001,10,63.568000000000005,31.1,0,0.0,0
15774,304,1,270.8,25,10.832,3.48,0,0.0,0
15775,129,1,104.9,7,14.985714285714286,9.714285714285714,0,0.0,0
15777,7,1,293.96,14,20.997142857142855,9.214285714285714,0,0.0,0
15780,37,2,298.13,16,17.53705882352941,9.117647058823529,58,58.0,0
15781,162,1,83.35,5,16.669999999999998,5.8,0,0.0,0
15782,32,1,1638.3400000000001,21,78.01619047619049,30.666666666666668,0,0.0,0
15785,153,3,998.5699999999999,36,26.27815789473684,22.57894736842105,65,32.5,0
15787,92,1,479.1,78,5.9887500000000005,3.525,0,0.0,0
15796,70,4,1315.22,53,17.773243243243243,6.202702702702703,149,49.666666666666664,2
15797,97,2,1825.2,6,304.2,121.33333333333333,34,34.0,0
15799,101,2,481.24,37,13.006486486486487,14.567567567567568,56,56.0,0
15800,160,1,244.5,14,17.464285714285715,7.714285714285714,0,0.0,0
15801,62,1,869.98,50,17.3996,9.32,0,0.0,0
15804,90,4,1392.63,77,14.659263157894738,11.021052631578947,212,70.66666666666667,2
15805,122,6,1053.6100000000001,42,21.950208333333336,13.270833333333334,302,60.4,2
15806,130,2,521.88,19,22.690434782608694,17.956521739130434,87,87.0,0
15808,192,3,2422.87,124,15.835751633986927,5.790849673202614,386,193.0,2
15809,70,3,331.26,21,15.057272727272727,7.454545454545454,204,102.0,2
15811,455,1,289.85,16,18.115625,5.9375,0,0.0,0
15812,34,2,822.48,31,25.7025,9.03125,245,245.0,2
15814,275,1,456.23999999999995,16,28.514999999999997,14.25,0,0.0,0
15815,36,3,1192.98,16,66.27666666666667,64.33333333333333,118,59.0,0
15819,130,1,639.64,41,15.600975609756098,12.731707317073171,0,0.0,0
15821,92,1,254.18,34,7.475882352941177,2.764705882352941,0,0.0,0
15822,182,1,445.27,17,26.19235294117647,12.647058823529411,0,0.0,0
15823,667,1,15.0,1,15.0,1.0,0,0.0,0
15827,96,8,874.96,37,15.908363636363637,6.036363636363636,571,81.57142857142857,2
15829,336,1,310.7,25,12.427999999999999,23.04,0,0.0,0
15830,303,1,576.0,39,14.76923076923077,10.64102564102564,0,0.0,0
15831,1,2,484.7,48,9.891836734693877,16.0,154,154.0,2
15834,160,2,1272.77,151,7.856604938271605,2.506172839506173,0,0.0,0
15837,184,1,391.98,24,16.3325,7.875,0,0.0,0
15838,64,9,23307.78,51,217.8297196261682,121.4392523364486,452,56.5,2
15839,183,1,258.13,13,19.856153846153845,10.384615384615385,0,0.0,0
15840,1,1,113.82,10,11.382,14.0,0,0.0,0
15841,220,2,613.26,19,25.5525,15.25,4,4.0,0
15843,100,1,118.95000000000002,8,14.868750000000002,3.375,0,0.0,0
15845,193,2,643.84,28,22.20137931034483,12.96551724137931,51,51.0,0
15847,334,1,208.59,13,16.045384615384616,7.769230769230769,0,0.0,0
15852,188,1,57.5,1,57.5,10.0,0,0.0,0
15854,213,3,432.18,42,10.290000000000001,3.9761904761904763,129,64.5,0
15855,96,1,132.18,19,6.609,3.4,0,0.0,0
15856,34,14,9364.130000000001,156,32.290103448275865,20.348275862068967,421,32.38461538461539,2
15858,31,2,654.15,60,9.763432835820895,5.477611940298507,485,485.0,2
15860,156,4,622.16,81,6.618723404255319,3.234042553191489,391,130.33333333333334,2
15862,333,2,602.38,111,5.330796460176991,2.3893805309734515,365,365.0,2
15864,245,2,1064.14,9,106.41400000000002,55.4,60,60.0,0
15865,2,2,603.85,29,19.479032258064517,10.064516129032258,64,64.0,2
15867,37,5,1154.28,139,7.544313725490196,4.745098039215686,541,135.25,2
15869,160,2,149.64,13,9.975999999999999,11.666666666666666,0,0.0,0
15870,153,1,351.44,68,4.749189189189189,4.5,0,0.0,0
15874,129,3,3480.1800000000003,86,37.828043478260874,26.08695652173913,60,30.0,2
15877,121,1,251.02,20,12.551,9.8,0,0.0,0
15880,578,1,329.03000000000003,95,3.4273958333333336,2.1041666666666665,0,0.0,0
15881,425,1,114.45000000000002,3,38.150000000000006,18.333333333333332,0,0.0,0
15882,547,2,371.32000000000005,16,23.207500000000003,10.25,0,0.0,0
15883,152,2,396.48,42,8.091428571428573,4.551020408163265,31,31.0,0
15885,124,3,379.35,18,21.075000000000003,6.166666666666667,159,79.5,0
15886,62,1,181.09,12,15.090833333333334,12.25,0,0.0,0
15889,187,2,420.07,79,4.942,2.4235294117647057,390,390.0,2
15894,578,1,151.44,32,4.4541176470588235,3.264705882352941,0,0.0,0
15898,121,3,902.53,67,12.196351351351352,5.04054054054054,426,213.0,2
15899,547,1,56.25,4,14.0625,9.75,0,0.0,0
15901,126,1,110.49,24,4.60375,8.708333333333334,0,0.0,0
15903,30,1,1405.2,9,156.13333333333333,50.666666666666664,0,0.0,0
15904,333,1,164.68,30,5.489333333333334,2.8,0,0.0,0
15906,250,2,862.32,78,10.026976744186047,3.883720930232558,53,53.0,0
15907,182,1,405.13,100,3.4626495726495725,2.0598290598290596,0,0.0,0
15910,90,4,553.4,102,4.770689655172413,3.896551724137931,245,81.66666666666667,2
15916,91,5,859.72,70,11.312105263157894,4.881578947368421,395,98.75,2
15917,190,1,123.1,12,10.258333333333333,3.5,0,0.0,0
15918,308,1,192.23,18,10.679444444444444,4.833333333333333,0,0.0,0
15919,547,1,214.07999999999998,38,5.489230769230769,4.487179487179487,0,0.0,0
15920,126,4,167.5,53,2.7916666666666665,1.65,0,0.0,0
15922,698,1,369.5,11,33.59090909090909,12.545454545454545,0,0.0,0
15923,667,1,127.08,21,6.051428571428572,5.809523809523809,0,0.0,0
15930,276,1,426.63,21,20.315714285714286,6.619047619047619,0,0.0,0
15932,2,4,1226.1,54,21.139655172413793,21.689655172413794,210,70.0,2
15935,7,1,308.82,1,308.82,1.0,0,0.0,0
15937,184,1,145.35,7,20.764285714285712,10.428571428571429,0,0.0,0
15938,221,1,105.0,3,35.0,28.0,0,0.0,0
15939,5,6,3563.13,26,82.86348837209303,52.25581395348837,338,67.6,2
15940,343,1,35.8,1,35.8,4.0,0,0.0,0
15944,130,1,325.1,6,54.18333333333334,8.333333333333334,0,0.0,0
15945,455,1,181.0,2,90.5,26.0,0,0.0,0
15948,333,1,311.0,20,15.55,6.4,0,0.0,0
15950,122,1,418.29,21,19.91857142857143,7.666666666666667,0,0.0,0
15951,333,1,333.05,19,17.528947368421054,7.315789473684211,0,0.0,0
15952,183,3,549.26,54,7.846571428571428,3.8285714285714287,120,60.0,0
15953,6,5,1075.73,47,17.075079365079365,10.095238095238095,571,142.75,2
15955,31,7,2062.4900000000002,71,24.84927710843374,11.457831325301205,636,106.0,2
15957,122,1,428.89,40,10.211666666666666,5.023809523809524,0,0.0,0
15965,30,3,658.32,82,6.717551020408163,3.5408163265306123,486,243.0,2
15969,152,2,443.7,14,31.692857142857143,5.428571428571429,5,5.0,0
15970,100,1,314.1,11,28.55454545454546,10.545454545454545,0,0.0,0
15971,2,6,1680.95,8,88.47105263157896,43.0,340,68.0,2
15973,486,1,307.82000000000005,4,76.95500000000001,26.5,0,0.0,0
15974,6,4,1633.49,90,16.66826530612245,12.755102040816327,209,69.66666666666667,2
15976,281,1,209.99,50,4.1998,2.5,0,0.0,0
15980,2,2,1638.68,22,71.24695652173914,42.08695652173913,0,0.0,0
15981,7,2,790.8,16,49.425,24.75,335,335.0,2
15983,455,2,939.1999999999999,50,15.653333333333332,10.533333333333333,242,242.0,2
15984,152,5,1188.11,86,11.763465346534652,9.485148514851485,394,98.5,2
15985,125,1,242.84,10,24.284,20.8,0,0.0,0
15986,91,1,168.12,14,12.008571428571429,19.142857142857142,0,0.0,0
15987,33,3,525.8900000000001,14,35.05933333333334,14.866666666666667,514,257.0,2
15992,182,1,41.989999999999995,3,13.996666666666664,5.666666666666667,0,0.0,0
15993,183,3,669.71,127,4.7836428571428575,3.1,150,75.0,2
15996,2,2,416.07,48,8.3214,2.78,483,483.0,2
15998,275,2,1439.65,184,7.057107843137255,4.1568627450980395,88,88.0,2
16000,152,3,12393.7,9,1377.0777777777778,567.7777777777778,0,0.0,0
16003,61,2,941.47,44,20.921555555555557,13.11111111111111,0,0.0,0
16005,66,1,120.49000000000001,26,4.634230769230769,1.7307692307692308,0,0.0,0
16006,6,1,101.4,8,12.675,10.5,0,0.0,0
16007,5,3,1477.71,209,4.6178437500000005,3.678125,298,149.0,2
16009,153,2,524.35,55,8.595901639344262,3.6721311475409837,126,126.0,2
16010,129,3,392.4,62,4.9670886075949365,2.5569620253164556,234,117.0,2
16011,3,9,2193.56,86,15.781007194244603,9.575539568345324,482,60.25,2
16012,156,3,1415.29,87,15.05627659574468,8.5,121,60.5,2
16013,3,26,19403.16,28,236.6239024390244,90.78048780487805,635,25.4,2
16014,65,2,393.20000000000005,79,4.915000000000001,1.95,238,238.0,2
16015,182,1,203.1,39,4.953658536585365,6.7317073170731705,0,0.0,0
16016,182,3,784.11,107,5.940227272727273,2.537878787878788,304,152.0,2
16018,5,1,161.9,15,10.793333333333333,2.933333333333333,0,0.0,0
16019,163,2,723.35,24,28.934,10.0,261,261.0,2
16020,215,1,518.8,26,19.95384615384615,11.153846153846153,0,0.0,0
16025,61,1,439.65999999999997,28,15.702142857142857,12.071428571428571,0,0.0,0
16027,70,3,595.87,5,85.12428571428572,93.42857142857143,150,75.0,0
16029,31,33,48851.67,36,428.5234210526316,199.09649122807016,667,20.84375,2
16030,284,1,331.24,28,11.422068965517242,9.758620689655173,0,0.0,0
16031,124,2,547.9,91,5.590816326530612,4.295918367346939,65,65.0,2
16033,6,9,4315.11,343,7.845654545454545,3.209090909090909,572,71.5,2
16034,40,1,153.6,9,17.066666666666666,14.222222222222221,0,0.0,0
16037,131,1,303.00000000000006,9,33.66666666666667,8.88888888888889,0,0.0,0
16038,302,1,78.45,3,26.150000000000002,5.0,0,0.0,0
16040,215,1,437.37,19,23.019473684210528,9.210526315789474,0,0.0,0
16041,91,1,426.6,1,426.6,540.0,0,0.0,0
16042,40,1,24.95,2,12.475,2.5,0,0.0,0
16043,6,3,466.14000000000004,21,21.18818181818182,15.818181818181818,297,148.5,2
16045,3,2,406.85,21,16.952083333333334,12.583333333333334,126,126.0,2
16048,698,2,256.44,8,32.055,18.0,0,0.0,0
16053,94,2,1511.95,81,17.999404761904763,21.345238095238095,59,59.0,2
16055,281,1,134.8,8,16.85,2.75,0,0.0,0
16057,6,5,860.25,42,20.00581395348837,9.372093023255815,239,59.75,2
16059,215,2,223.55,24,9.314583333333333,3.7916666666666665,301,301.0,2
16062,7,2,578.18,26,22.237692307692306,12.807692307692308,418,418.0,2
16065,455,1,367.14,71,5.02931506849315,3.1232876712328768,0,0.0,0
16066,92,3,1070.99,51,17.5572131147541,12.688524590163935,63,31.5,0
16070,153,1,686.85,19,36.15,13.210526315789474,0,0.0,0
16076,31,5,1192.3,48,16.332876712328765,10.547945205479452,150,37.5,2
16078,342,1,79.2,1,79.2,16.0,0,0.0,0
16080,69,1,130.26,5,26.052,13.2,0,0.0,0
16081,158,2,581.84,41,13.531162790697675,5.465116279069767,328,328.0,2
16085,1,1,120.33,21,5.7299999999999995,4.619047619047619,0,0.0,0
16086,31,3,711.59,17,29.649583333333336,14.125,485,242.5,2
16091,126,1,157.81,8,19.72625,8.875,0,0.0,0
16094,61,3,761.3,43,15.225999999999999,10.76,189,94.5,2
16098,158,4,1132.79,28,28.31975,9.425,540,180.0,2
16102,278,2,1392.8400000000001,41,28.425306122448983,15.83673469387755,27,27.0,0
16103,188,3,638.44,18,29.020000000000003,10.0,113,56.5,0
16104,92,1,298.21,28,10.650357142857143,4.357142857142857,0,0.0,0
16105,221,1,336.96,13,25.919999999999998,25.384615384615383,0,0.0,0
16106,215,1,108.38,6,18.063333333333333,12.333333333333334,0,0.0,0
16107,30,3,1353.74,13,75.20777777777778,19.22222222222222,65,32.5,0
16109,220,2,611.88,18,33.99333333333333,34.0,32,32.0,0
16110,343,1,404.0,111,3.6396396396396398,1.8558558558558558,0,0.0,0
16112,71,3,159.18,11,13.265,44.5,153,76.5,0
16113,96,1,161.38,30,5.379333333333333,5.866666666666666,0,0.0,0
16115,5,2,312.21,46,6.121764705882352,3.5098039215686274,31,31.0,0
